83533 69 27 0 41 62 28 17 27 72 38 31 28 51 22 35 28 54 24 16 69 27 0 41 62 28 17 27 72 38 31 28 51 22 35 28 54 24 16 69 27 0 41 62 28 17 27 72 38 31 28 51 22 35 28 54 24 16 6915.98 6429.19 0 6780.02 6058.35 6191.39 2901.42 3971.71 6015.72 7903.39 5439.94 3950.34 4706.97 4974.46 6037.81 4397.69 5113.59 5033.56 2776.54
85033 62 28 0 44 63 14 32 29 62 24 25 26 57 21 31 22 47 20 32 62 28 0 44 63 14 32 29 62 24 25 26 57 21 31 22 47 20 32 62 28 0 44 63 14 32 29 62 24 25 26 57 21 31 22 47 20 32 6066.47 5835.28 0 6488.6 5896.23 2897.73 5492.39 4233.63 5501.03 5117.79 4095.89 3941.8 5548.35 4394.34 5693.42 3524.1 4201.08 4594.67 5878.28
86533 65 35 0 45 72 27 29 23 67 23 22 31 45 22 26 15 44 22 23 65 35 0 45 72 27 29 23 67 23 22 31 45 22 26 15 44 22 23 65 35 0 45 72 27 29 23 67 23 22 31 45 22 26 15 44 22 23 6834.52 7237.63 0 6840.68 6480.4 5831.78 4962.49 3375.84 5645.74 4526.99 3610.63 4379.52 4017.7 4559.62 4511.13 2503.65 3751.91 4611.93 3986.41
88132 68 34 0 39 71 25 29 31 58 32 17 38 49 17 40 31 70 23 27 68 34 0 39 71 25 29 31 58 32 17 38 49 17 40 31 70 23 27 68 34 0 39 71 25 29 31 58 32 17 38 49 17 40 31 70 23 27 5929.79 7177.11 0 6362.75 6415.61 5275.15 4991.19 4700.35 4872.05 6697.98 2983.93 5683.37 4362.02 3971.31 7048.21 4867.14 6186.93 5265.2 5035.28
89732 80 32 18 39 72 27 24 30 56 21 34 26 36 28 30 24 45 23 25 80 32 18 39 72 27 24 30 56 21 34 26 36 28 30 24 45 23 25 80 32 18 39 72 27 24 30 56 21 34 26 36 28 30 24 45 23 25 7517.7 6464.96 3294.04 5721.56 6719.89 5410.73 4384.31 4328.06 5353.1 5265.91 6255.56 4479 3367.09 6444.54 5712.37 3745.45 3809.01 5110.55 4896
91233 67 28 27 53 71 25 23 22 58 26 31 23 51 23 23 19 59 27 25 67 28 27 53 71 25 23 22 58 26 31 23 51 23 23 19 59 27 25 67 28 27 53 71 25 23 22 58 26 31 23 51 23 23 19 59 27 25 6423.17 5883.54 4856.12 7931.85 6405.79 5647.97 4307.97 3238.95 4831.27 5123.92 5135.72 3256.24 4359.99 4814.78 3981.55 2803.48 5044.59 5158.03 4381.07
92733 59 30 18 37 55 26 26 26 69 32 21 38 50 16 17 30 49 21 25 59 30 18 37 55 26 26 26 69 32 21 38 50 16 17 30 49 21 25 59 30 18 37 55 26 26 26 69 32 21 38 50 16 17 30 49 21 25 5973.84 6588.92 3164.38 5780.45 5620.81 5395.44 4704.75 3826.59 5771.7 6294.45 3450.32 5402.39 4468.09 3308.85 2955.49 4717.43 4541.03 4407.91 4676.07
94332 68 28 23 43 61 26 26 22 60 23 28 31 50 21 32 34 52 25 18 68 28 23 43 61 26 26 22 60 23 28 31 50 21 32 34 52 25 18 68 28 23 43 61 26 26 22 60 23 28 31 50 21 32 34 52 25 18 6154.1 6073.25 4063.03 6959.91 5901.87 6297.02 4512.64 3241.85 5126.95 4555.97 4631.1 4420.29 4280.47 4424.56 5548.77 5025.54 4279.02 4810.36 3213.86
95932 69 28 35 40 79 25 26 19 54 23 35 22 48 22 30 20 53 16 27 69 28 35 40 79 25 26 19 54 23 35 22 48 22 30 20 53 16 27 69 28 35 40 79 25 26 19 54 23 35 22 48 22 30 20 53 16 27 6211.54 5817.82 6181.47 5916.6 6901.69 5242.23 4516.15 2801.37 4492.45 4509.38 5952.07 3391.52 4442.32 4563.56 5249.75 3236.97 4703.11 3382.49 5482.46
97533 71 39 32 39 75 20 26 34 38 17 33 32 55 21 23 29 51 31 23 71 39 32 39 75 20 26 34 38 17 33 32 55 21 23 29 51 31 23 71 39 32 39 75 20 26 34 38 17 33 32 55 21 23 29 51 31 23 6574.81 8157.63 5630.63 6089.59 6768.89 4172.79 4536.57 5322.67 3158.16 3736.16 5426.77 4825.6 5049.71 4384.35 4327.78 4592.32 4209.59 5977.36 4028.1
99133 71 31 17 33 72 21 34 30 50 28 33 25 48 22 28 21 53 28 29 71 31 17 33 72 21 34 30 50 28 33 25 48 22 28 21 53 28 29 71 31 17 33 72 21 34 30 50 28 33 25 48 22 28 21 53 28 29 6549.4 6450.59 2996.33 5161.39 6167.59 4401.41 5919.88 4440.6 4169.78 5524.69 5440.23 3806.68 4275.9 4609.14 5220.22 3100.78 4374.21 5352.01 4672.11
100733 63 21 0 42 74 33 22 36 62 21 24 31 33 21 28 26 37 23 18 63 21 0 42 74 33 22 36 62 21 24 31 33 21 28 26 37 23 18 63 21 0 42 74 33 22 36 62 21 24 31 33 21 28 26 37 23 18 6652.38 4579.97 0 6856.99 7363.22 6945.85 3800.65 5372.75 5176.05 4111.07 3937.21 4683.88 3162.26 4364.82 4829.72 4112.42 3221.56 4468.45 3215.52
102333 78 26 0 39 72 23 35 24 58 24 26 27 46 22 29 30 56 17 27 78 26 0 39 72 23 35 24 58 24 26 27 46 22 29 30 56 17 27 78 26 0 39 72 23 35 24 58 24 26 27 46 22 29 30 56 17 27 7270.94 5060.73 0 5522.45 6514.07 4578.32 6159.11 3696.21 5233.8 5394.01 4811.13 4252.1 4330.56 4740.83 4800.56 4533.09 4865.38 3826.7 4815.87
103933 61 32 0 39 72 23 36 25 64 18 24 34 59 21 28 28 65 16 19 61 32 0 39 72 23 36 25 64 18 24 34 59 21 28 28 65 16 19 61 32 0 39 72 23 36 25 64 18 24 34 59 21 28 28 65 16 19 6105.87 6983.95 0 6424.2 6310.62 4413.3 5833.55 3461.91 5534.68 3963.98 3998.08 5246.62 5422.81 5310.29 5235.68 4317.12 5729.37 3130.48 3093.25
105433 70 29 0 34 74 28 25 23 63 27 21 24 50 26 24 19 68 22 35 70 29 0 34 74 28 25 23 63 27 21 24 50 26 24 19 68 22 35 70 29 0 34 74 28 25 23 63 27 21 24 50 26 24 19 68 22 35 7089.65 6869.5 0 6274.2 6564.78 5449 4048.77 3225.41 5547.04 5753.6 3482.36 3841.34 4567.96 5894.64 4550.29 3132.76 5687.6 4276.03 6084.89
106933 66 31 0 39 70 30 26 28 72 29 32 20 41 13 35 38 45 22 24 66 31 0 39 70 30 26 28 72 29 32 20 41 13 35 38 45 22 24 66 31 0 39 70 30 26 28 72 29 32 20 41 13 35 38 45 22 24 6320.79 6282.83 0 6194.68 6891.51 6141.5 4669.86 4073.75 6364.21 6245.69 5557.41 2973.22 3640.91 3038.5 5986.26 5493.87 4090.87 4585.78 4123.14
108433 85 28 0 39 67 29 17 32 36 31 40 30 47 15 27 21 61 19 23 85 28 0 39 67 29 17 32 36 31 40 30 47 15 27 21 61 19 23 85 28 0 39 67 29 17 32 36 31 40 30 47 15 27 21 61 19 23 7474.84 5834.5 0 5749.09 5522.66 5563.23 2761.61 4467.48 3338.32 6496.88 6621.81 4802.69 4653.89 3591.95 4674 3110.78 5726.33 4457.64 4075.8
109933 62 20 0 43 68 21 24 22 64 28 22 30 43 20 29 35 42 23 19 62 20 0 43 68 21 24 22 64 28 22 30 43 20 29 35 42 23 19 62 20 0 43 68 21 24 22 64 28 22 30 43 20 29 35 42 23 19 5797.14 4949.51 0 6682.11 5604.2 4033.5 4495.02 3057.05 5337.89 5893.26 3630.08 4662.07 4186.15 4198.29 5362.28 5487.4 3794.98 4808.58 3104.25
111433 74 23 0 35 70 27 21 19 68 24 28 42 44 19 28 24 39 19 24 74 23 0 35 70 27 21 19 68 24 28 42 44 19 28 24 39 19 24 74 23 0 35 70 27 21 19 68 24 28 42 44 19 28 24 39 19 24 6814.03 5140.82 0 5451.18 5952.7 5566.3 3386.92 2650.67 5796.37 4754.36 4559.19 5994.25 3925.34 3959.92 4892.09 3556.36 3310.29 3672.6 3911.55
113032 80 27 0 37 57 22 31 22 60 23 25 26 57 23 30 31 62 28 31 80 27 0 37 57 22 31 22 60 23 25 26 57 23 30 31 62 28 31 80 27 0 37 57 22 31 22 60 23 25 26 57 23 30 31 62 28 31 7608.61 5613.77 0 5474.41 5316.04 4605.47 5021.25 3076.2 5114.84 4934.31 4126.83 3942.86 5239.83 4836.48 5225.17 4878.89 5381.08 5449.34 5090.38
114533 77 38 0 39 74 26 24 27 51 18 31 31 40 21 18 20 54 23 20 77 38 0 39 74 26 24 27 51 18 31 31 40 21 18 20 54 23 20 77 38 0 39 74 26 24 27 51 18 31 31 40 21 18 20 54 23 20 7201.04 7540.64 0 5569.14 6642.59 5251.08 4063.94 3918.4 4416.96 3754.76 5321.63 4573.46 3526.71 4171.43 2994.25 2985.53 4571.31 4734.22 3759.5
116033 63 28 0 40 67 27 25 26 42 22 26 28 46 26 23 27 51 20 31 63 28 0 40 67 27 25 26 42 22 26 28 46 26 23 27 51 20 31 63 28 0 40 67 27 25 26 42 22 26 28 46 26 23 27 51 20 31 5994.14 6317.39 0 6305.25 5836.13 5297.61 4092.46 3676.3 3507.2 4364.8 4362.88 4162.65 3954.34 4984.36 3713.7 3735.89 4401.06 3920.71 5104.06
117732 64 24 0 40 77 23 29 30 60 30 23 28 51 24 27 20 55 21 21 64 24 0 40 77 23 29 30 60 30 23 28 51 24 27 20 55 21 21 64 24 0 40 77 23 29 30 60 30 23 28 51 24 27 20 55 21 21 5811.09 4977.77 0 6216.55 6396.54 4489.66 4728.67 4178.18 5032.34 5954.27 4453.45 3977.63 4555.27 5043.37 4718.96 2983.58 4755.33 4114.16 3618.04
119333 66 34 0 34 76 22 28 28 66 27 23 22 47 21 24 40 58 25 28 66 34 0 34 76 22 28 28 66 27 23 22 47 21 24 40 58 25 28 66 34 0 34 76 22 28 28 66 27 23 22 47 21 24 40 58 25 28 5642.8 7521.06 0 5027.21 6634.12 4247.5 4759.47 3888.2 5526.53 7236.97 4664.43 4543.8 4535.19 4388.75 5555.86 7144.9 5016.86 6846.64 6193.28
120833 67 21 0 44 77 27 28 25 53 24 21 30 49 22 25 20 53 22 17 67 21 0 44 77 27 28 25 53 24 21 30 49 22 25 20 53 22 17 67 21 0 44 77 27 28 25 53 24 21 30 49 22 25 20 53 22 17 6165.9 4772.89 0 6789.95 7336.46 5631.68 4588.84 3502.73 4444.88 4711.06 3452.13 4229.83 4352.01 5027.15 4348.01 2952.15 4577.23 4266.21 2792.82
122433 62 26 25 37 61 25 27 47 54 19 25 23 51 22 17 31 62 28 23 62 26 25 37 61 25 27 47 54 19 25 23 51 22 17 31 62 28 23 62 26 25 37 61 25 27 47 54 19 25 23 51 22 17 31 62 28 23 5634.48 5425.35 4429.11 5459.93 5063.08 4840.76 4414.77 6644.12 4601.12 3746.53 4135.79 3671.49 4628.36 4599.89 3305.04 4918.21 5591.68 5813.59 4089.24
123933 72 27 23 42 71 19 27 32 51 18 22 33 55 20 23 19 57 21 23 72 27 23 42 71 19 27 32 51 18 22 33 55 20 23 19 57 21 23 72 27 23 42 71 19 27 32 51 18 22 33 55 20 23 19 57 21 23 7641.22 5616.76 4063.03 6218.61 6636.93 3689.72 4418.93 4486.72 4252.27 3531.52 3616.14 4950.89 5223.18 4411.47 4358.92 3111.66 4942.9 4127.88 3771.78
125533 58 18 36 32 68 26 21 34 64 18 30 22 55 14 21 33 67 16 20 58 18 36 32 68 26 21 34 64 18 30 22 55 14 21 33 67 16 20 58 18 36 32 68 26 21 34 64 18 30 22 55 14 21 33 67 16 20 5349.17 3943.47 6033.47 4573.73 5870.22 5694.76 3562.7 4968.67 5465.97 3681.52 5138.96 3221.95 4616.45 2774.61 3488.65 4720.33 5696.97 3275.47 3399.33
127133 78 36 24 34 67 22 26 22 61 24 23 28 50 20 25 23 50 35 28 78 36 24 34 67 22 26 22 61 24 23 28 50 20 25 23 50 35 28 78 36 24 34 67 22 26 22 61 24 23 28 50 20 25 23 50 35 28 7780.44 7828.98 4251.46 5510.15 6399.09 5080.35 4250.14 3231.35 5093.38 5092.77 4087.1 4270.68 4942.73 4625.89 4344.14 3990.87 4776.11 7283.92 4610.12
128733 75 33 40 38 71 27 31 24 68 25 27 13 45 16 31 17 44 28 26 75 33 40 38 71 27 31 24 68 25 27 13 45 16 31 17 44 28 26 75 33 40 38 71 27 31 24 68 25 27 13 45 16 31 17 44 28 26 7053.41 6884.64 7271.67 5615.19 6930.71 5285 5819.99 3370.64 5716.98 4975.16 4788.64 1998.72 3877.06 3365.42 5775.69 2808.66 3681.79 6534.76 4608.9
130333 71 25 25 41 53 27 36 31 60 26 23 41 50 26 31 36 59 20 26 71 25 25 41 53 27 36 31 60 26 23 41 50 26 31 36 59 20 26 71 25 25 41 53 27 36 31 60 26 23 41 50 26 31 36 59 20 26 7342.7 5638.53 4478.62 7615.03 5033.29 5512.51 5971.02 4422.3 5111.96 6125.51 3863 6717.36 4294.06 5556.41 5020.73 5301.34 4929.42 3948.7 4636.5
131833 64 27 36 38 63 25 23 22 55 21 35 39 47 19 22 23 60 30 18 64 27 36 38 63 25 23 22 55 21 35 39 47 19 22 23 60 30 18 64 27 36 38 63 25 23 22 55 21 35 39 47 19 22 23 60 30 18 5975.14 6247.5 6400.05 6236.64 5593.63 4905.81 3788.08 3121.45 4604.95 4534.41 5756.28 5811.45 4378.31 4408.21 4172.93 3690.36 5025.6 6305.17 3633.34
133333 64 29 0 33 59 33 39 28 56 23 16 18 61 15 24 25 48 23 33 64 29 0 33 59 33 39 28 56 23 16 18 61 15 24 25 48 23 33 64 29 0 33 59 33 39 28 56 23 16 18 61 15 24 25 48 23 33 5769.28 6090.8 0 4890.22 5426.07 6537.66 6502.77 3971.14 4749.49 4586.5 2645.22 2553.8 5417.14 3164.88 4183.87 3711.75 4002.88 4524.99 5481.29
134833 59 22 0 47 70 24 41 23 62 20 28 30 56 23 30 28 58 23 24 59 22 0 47 70 24 41 23 62 20 28 30 56 23 30 28 58 23 24 59 22 0 47 70 24 41 23 62 20 28 30 56 23 30 28 58 23 24 5138.39 5372.26 0 7910.64 6386.13 5891.04 7162.85 3395.36 5183.95 4324.99 4583.79 4555.6 4904.86 4874.53 5590.34 4610.02 5015.78 4966.31 4300.76
136432 63 21 0 43 64 18 26 15 60 26 27 31 53 21 24 21 60 21 22 63 21 0 43 64 18 26 15 60 26 27 31 53 21 24 21 60 21 22 63 21 0 43 64 18 26 15 60 26 27 31 53 21 24 21 60 21 22 6120.62 4767.2 0 6635.45 5500.88 3541.75 4301.22 2132.14 5004.94 5919.31 4778.79 4701.18 4930.93 5257.05 4562.3 3435.05 5543.61 4978.02 4006.62
137933 71 29 0 36 57 33 36 35 52 19 28 27 49 18 32 32 66 21 23 71 29 0 36 57 33 36 35 52 19 28 27 49 18 32 32 66 21 23 71 29 0 36 57 33 36 35 52 19 28 27 49 18 32 32 66 21 23 6396.35 5970.81 0 5326.2 4942.5 6798.69 5920.74 4977.02 4337.38 3935.27 4624 3800.85 4394.01 3804.53 5552.78 4765.99 5699.65 4137.51 3800.7
139433 70 26 0 38 56 20 32 27 48 28 26 21 65 25 20 27 39 29 26 70 26 0 38 56 20 32 27 48 28 26 21 65 25 20 27 39 29 26 70 26 0 38 56 20 32 27 48 28 26 21 65 25 20 27 39 29 26 5997.42 5386.15 0 5658.26 4861.33 4397.19 5344.45 3858.91 4210.12 6353.64 4610.84 3282.56 5354.98 5385.94 3236.16 4035.85 3361.21 5800.74 4666.42
141132 77 25 0 37 80 29 27 26 51 24 25 25 44 20 32 24 70 26 29 77 25 0 37 80 29 27 26 51 24 25 25 44 20 32 24 70 26 29 77 25 0 37 80 29 27 26 51 24 25 25 44 20 32 24 70 26 29 7760.48 5992.92 0 6112.83 7575.76 6433.35 4474.23 3696.04 4252.15 4764.63 4455.33 3848.52 3866.76 3857.07 5194.81 3335.26 5895.43 5192.69 4864.47
142633 67 28 0 39 63 19 38 33 57 11 34 22 44 25 21 27 45 17 23 67 28 0 39 63 19 38 33 57 11 34 22 44 25 21 27 45 17 23 67 28 0 39 63 19 38 33 57 11 34 22 44 25 21 27 45 17 23 6166.07 5769.86 0 5972 5523.12 3995.65 6408.87 4721.62 4927.84 2181.71 5622.88 3115.09 3616.8 5198.07 3382.91 3763.72 3774.56 3390.24 3825.58
