# XafsM2 MCA Data
# 13/02/28 13:38:14
# MCALength MCA Ch. RealTime LiveTime ROIs ROIe
# 2048 7 300.007 239.476 776 840
0	0
1	2
2	6
3	6
4	5
5	4
6	6
7	3
8	6
9	8
10	5
11	8
12	4
13	6
14	6
15	8
16	7
17	8
18	10
19	10
20	8
21	8
22	11
23	21
24	12
25	9
26	10
27	16
28	14
29	10
30	11
31	15
32	21
33	17
34	14
35	18
36	17
37	17
38	17
39	21
40	20
41	21
42	17
43	20
44	18
45	25
46	20
47	16
48	25
49	15
50	32
51	23
52	16
53	25
54	16
55	20
56	13
57	11
58	15
59	21
60	27
61	13
62	23
63	20
64	18
65	16
66	22
67	14
68	16
69	19
70	17
71	19
72	28
73	29
74	27
75	21
76	24
77	19
78	33
79	33
80	30
81	41
82	43
83	40
84	50
85	37
86	68
87	51
88	92
89	71
90	79
91	74
92	87
93	98
94	110
95	111
96	115
97	141
98	130
99	146
100	145
101	153
102	164
103	182
104	178
105	182
106	192
107	189
108	231
109	200
110	228
111	223
112	194
113	226
114	208
115	195
116	241
117	252
118	267
119	222
120	234
121	242
122	229
123	216
124	227
125	227
126	239
127	198
128	244
129	192
130	186
131	233
132	213
133	221
134	182
135	198
136	205
137	209
138	201
139	189
140	223
141	197
142	194
143	205
144	198
145	213
146	207
147	187
148	190
149	206
150	218
151	212
152	223
153	199
154	196
155	211
156	213
157	182
158	207
159	210
160	205
161	205
162	168
163	210
164	192
165	188
166	167
167	184
168	165
169	165
170	155
171	155
172	155
173	159
174	134
175	121
176	130
177	119
178	120
179	140
180	91
181	125
182	119
183	114
184	103
185	144
186	104
187	82
188	92
189	93
190	105
191	96
192	122
193	93
194	96
195	95
196	97
197	88
198	91
199	105
200	78
201	111
202	100
203	94
204	85
205	88
206	104
207	90
208	88
209	88
210	123
211	94
212	83
213	94
214	99
215	112
216	108
217	111
218	110
219	102
220	114
221	128
222	114
223	114
224	109
225	119
226	125
227	94
228	125
229	127
230	123
231	113
232	123
233	138
234	133
235	124
236	125
237	125
238	132
239	126
240	139
241	131
242	121
243	120
244	124
245	117
246	138
247	133
248	150
249	129
250	160
251	129
252	147
253	143
254	158
255	157
256	156
257	155
258	153
259	174
260	165
261	173
262	191
263	168
264	204
265	220
266	218
267	225
268	212
269	228
270	257
271	267
272	289
273	322
274	336
275	339
276	305
277	347
278	337
279	414
280	442
281	455
282	507
283	546
284	525
285	553
286	585
287	596
288	645
289	632
290	755
291	727
292	724
293	796
294	783
295	825
296	813
297	803
298	972
299	919
300	902
301	916
302	933
303	950
304	1013
305	974
306	929
307	976
308	978
309	940
310	963
311	966
312	968
313	907
314	945
315	898
316	908
317	872
318	917
319	858
320	823
321	846
322	809
323	744
324	731
325	732
326	717
327	730
328	708
329	698
330	701
331	656
332	617
333	561
334	581
335	558
336	575
337	566
338	548
339	567
340	508
341	534
342	546
343	488
344	492
345	479
346	488
347	490
348	496
349	518
350	506
351	508
352	536
353	560
354	551
355	537
356	507
357	528
358	533
359	562
360	571
361	501
362	575
363	557
364	533
365	560
366	577
367	611
368	554
369	604
370	578
371	579
372	511
373	598
374	535
375	521
376	569
377	558
378	520
379	532
380	527
381	556
382	522
383	491
384	498
385	495
386	479
387	494
388	447
389	504
390	479
391	433
392	422
393	446
394	443
395	433
396	436
397	386
398	408
399	407
400	408
401	422
402	370
403	383
404	393
405	389
406	384
407	384
408	367
409	392
410	368
411	351
412	362
413	353
414	363
415	369
416	326
417	345
418	335
419	358
420	352
421	328
422	335
423	326
424	306
425	314
426	308
427	353
428	305
429	320
430	337
431	322
432	317
433	313
434	318
435	313
436	318
437	296
438	293
439	294
440	327
441	315
442	270
443	293
444	276
445	294
446	309
447	299
448	298
449	287
450	314
451	274
452	296
453	277
454	294
455	294
456	273
457	280
458	297
459	285
460	306
461	277
462	273
463	307
464	272
465	289
466	303
467	281
468	307
469	275
470	277
471	274
472	297
473	281
474	287
475	279
476	306
477	294
478	281
479	277
480	296
481	313
482	291
483	272
484	289
485	288
486	284
487	296
488	285
489	291
490	296
491	288
492	320
493	282
494	290
495	287
496	293
497	284
498	287
499	272
500	285
501	292
502	328
503	288
504	286
505	289
506	289
507	318
508	326
509	340
510	323
511	313
512	354
513	354
514	356
515	386
516	333
517	372
518	371
519	397
520	364
521	413
522	443
523	440
524	467
525	451
526	463
527	460
528	465
529	503
530	468
531	493
532	489
533	538
534	559
535	522
536	528
537	528
538	550
539	571
540	608
541	580
542	568
543	559
544	536
545	549
546	550
547	578
548	521
549	542
550	530
551	532
552	560
553	482
554	502
555	532
556	480
557	454
558	459
559	495
560	443
561	428
562	451
563	436
564	460
565	421
566	428
567	387
568	397
569	391
570	384
571	374
572	397
573	402
574	376
575	391
576	373
577	399
578	422
579	396
580	407
581	352
582	351
583	361
584	376
585	375
586	397
587	399
588	378
589	409
590	421
591	427
592	406
593	389
594	425
595	442
596	432
597	430
598	481
599	413
600	484
601	449
602	503
603	488
604	471
605	573
606	512
607	532
608	614
609	612
610	683
611	661
612	724
613	733
614	762
615	797
616	916
617	925
618	919
619	987
620	1028
621	1058
622	1139
623	1129
624	1207
625	1263
626	1292
627	1336
628	1440
629	1466
630	1493
631	1553
632	1618
633	1521
634	1705
635	1750
636	1655
637	1770
638	1719
639	1725
640	1795
641	1827
642	1856
643	1820
644	1781
645	1825
646	1743
647	1696
648	1686
649	1747
650	1667
651	1655
652	1563
653	1564
654	1407
655	1444
656	1406
657	1348
658	1340
659	1244
660	1219
661	1185
662	1134
663	983
664	1044
665	964
666	924
667	904
668	838
669	833
670	819
671	733
672	772
673	702
674	659
675	656
676	650
677	608
678	599
679	573
680	605
681	584
682	602
683	588
684	584
685	598
686	551
687	568
688	589
689	587
690	598
691	612
692	585
693	665
694	603
695	655
696	700
697	734
698	735
699	744
700	759
701	803
702	812
703	890
704	873
705	911
706	936
707	945
708	1016
709	1094
710	1108
711	1143
712	1269
713	1256
714	1397
715	1450
716	1560
717	1641
718	1807
719	1768
720	1873
721	1952
722	2117
723	2234
724	2295
725	2384
726	2691
727	2801
728	2992
729	3098
730	3261
731	3460
732	3547
733	3694
734	3884
735	3995
736	4152
737	4436
738	4443
739	4661
740	4788
741	4805
742	4943
743	5044
744	5192
745	5144
746	5375
747	5436
748	5498
749	5386
750	5507
751	5440
752	5326
753	5287
754	5354
755	5209
756	5270
757	5115
758	5055
759	4888
760	4815
761	4652
762	4544
763	4462
764	4203
765	4226
766	4079
767	3983
768	3843
769	3774
770	3733
771	3569
772	3388
773	3437
774	3395
775	3298
776	3193
777	3165
778	3255
779	3099
780	3124
781	3222
782	3176
783	3254
784	3324
785	3237
786	3430
787	3387
788	3600
789	3693
790	3762
791	3882
792	3982
793	4024
794	4200
795	4338
796	4349
797	4648
798	4527
799	4783
800	4835
801	4985
802	4996
803	5093
804	5143
805	5276
806	5252
807	5296
808	5301
809	5203
810	5229
811	5203
812	5227
813	5211
814	5232
815	5027
816	5022
817	4935
818	4853
819	4983
820	4762
821	4579
822	4464
823	4415
824	4323
825	4157
826	4027
827	3934
828	3857
829	3772
830	3579
831	3401
832	3431
833	3484
834	3319
835	3347
836	3164
837	3076
838	3040
839	3006
840	3006
841	2997
842	2871
843	2829
844	2898
845	2751
846	2840
847	2917
848	2839
849	2836
850	2859
851	2899
852	2881
853	2924
854	3055
855	3036
856	2948
857	3031
858	3119
859	3124
860	3199
861	3201
862	3198
863	3276
864	3325
865	3260
866	3335
867	3457
868	3326
869	3411
870	3485
871	3552
872	3499
873	3560
874	3505
875	3512
876	3613
877	3541
878	3651
879	3675
880	3531
881	3496
882	3470
883	3488
884	3658
885	3519
886	3554
887	3653
888	3527
889	3607
890	3584
891	3603
892	3592
893	3626
894	3749
895	3629
896	3735
897	3705
898	3695
899	3809
900	3897
901	3869
902	3869
903	4000
904	4006
905	4035
906	4099
907	4079
908	4358
909	4371
910	4387
911	4585
912	4731
913	4835
914	4899
915	4927
916	5130
917	5284
918	5509
919	5601
920	5779
921	6030
922	6056
923	6300
924	6516
925	6846
926	7072
927	7284
928	7480
929	8022
930	8398
931	8709
932	9043
933	9538
934	9846
935	10408
936	10836
937	11306
938	11897
939	12464
940	13002
941	14135
942	14816
943	15591
944	16378
945	17134
946	18436
947	19464
948	20693
949	22097
950	23417
951	25042
952	26510
953	28455
954	30192
955	32090
956	34080
957	36472
958	38947
959	41500
960	44198
961	46809
962	49570
963	52745
964	56318
965	60369
966	63738
967	67734
968	71785
969	75603
970	79963
971	84367
972	89215
973	93765
974	99247
975	104105
976	109456
977	114767
978	119589
979	125363
980	130978
981	136641
982	141372
983	147076
984	153740
985	158444
986	163637
987	169386
988	174287
989	179064
990	184386
991	189313
992	193350
993	197520
994	201161
995	205520
996	208099
997	211112
998	213211
999	216298
1000	217060
1001	219187
1002	220773
1003	220388
1004	220991
1005	220470
1006	219227
1007	218041
1008	217040
1009	215096
1010	211760
1011	209363
1012	206591
1013	202226
1014	197980
1015	194341
1016	189807
1017	185766
1018	179808
1019	173780
1020	168874
1021	162367
1022	156786
1023	151407
1024	144894
1025	138663
1026	131979
1027	125299
1028	119750
1029	113290
1030	107171
1031	100386
1032	95377
1033	88667
1034	83387
1035	77885
1036	72298
1037	67426
1038	62312
1039	57564
1040	52971
1041	48492
1042	44869
1043	40986
1044	37582
1045	34299
1046	30990
1047	28072
1048	25255
1049	22820
1050	20616
1051	18329
1052	16500
1053	15016
1054	12953
1055	11524
1056	10239
1057	9041
1058	8067
1059	7084
1060	6119
1061	5416
1062	4716
1063	4242
1064	3781
1065	3192
1066	2971
1067	2487
1068	2163
1069	2100
1070	1837
1071	1545
1072	1415
1073	1251
1074	1145
1075	1055
1076	955
1077	849
1078	797
1079	739
1080	672
1081	696
1082	599
1083	554
1084	526
1085	502
1086	494
1087	487
1088	444
1089	445
1090	401
1091	378
1092	355
1093	386
1094	332
1095	328
1096	324
1097	299
1098	322
1099	282
1100	270
1101	247
1102	258
1103	257
1104	213
1105	227
1106	214
1107	216
1108	202
1109	184
1110	188
1111	164
1112	163
1113	162
1114	142
1115	163
1116	124
1117	142
1118	110
1119	128
1120	111
1121	96
1122	92
1123	95
1124	77
1125	94
1126	68
1127	77
1128	57
1129	86
1130	71
1131	47
1132	49
1133	42
1134	52
1135	46
1136	56
1137	41
