  9809     AichiSR   BL5S1
 test.dat        13.02.22 12:24 - 13.02.22 12:41
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle=  9.76967 deg
 BL5S1    Aux input    ( 2)   Repitition=  1     Points=  480
 Param file : DUMMYNAME.prm   energy axis (2)     Block = 4

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1       11249.00  11499.00         3.60       1.00        70
     2       11499.00  11649.00         1.00       1.00       150
     3       11649.00  12049.00         2.50       1.00       160
     4       12049.00  12749.00         7.00       1.00       100
 SCALE( 2)     NDCH = 2
  Angle(c)  Angle(o)    time/s         1         2
      Mode         0         0         1         2
    Offset         0         0     0.000     0.000
   9.86570   9.86570      1.00    164696    156271  11.53900   9.86570  11.53900   9.86528  11.53949
   9.86484   9.86480      1.00    164793    156322  11.54000   9.86480  11.54004   9.86439  11.54052
   9.86397   9.86400      1.00    164935    156417  11.54100   9.86400  11.54097   9.86356  11.54149
   9.86311   9.86310      1.00    165029    156420  11.54200   9.86310  11.54201   9.86267  11.54252
   9.86225   9.86230      1.00    165161    156467  11.54300   9.86230  11.54294   9.86181  11.54351
   9.86139   9.86140      1.00    165374    156554  11.54400   9.86140  11.54398   9.86089  11.54458
   9.86052   9.86050      1.00    165479    156449  11.54500   9.86050  11.54503   9.86000  11.54561
   9.85966   9.85960      1.00    165666    156445  11.54600   9.85960  11.54607   9.85914  11.54660
   9.85880   9.85890      1.00    165835    156364  11.54700   9.85890  11.54688   9.85833  11.54754
   9.85794   9.85790      1.00    165954    156134  11.54800   9.85790  11.54804   9.85736  11.54867
   9.85707   9.85700      1.00    166125    155894  11.54900   9.85700  11.54909   9.85653  11.54963
   9.85621   9.85620      1.00    166307    155591  11.55000   9.85620  11.55001   9.85572  11.55057
   9.85535   9.85540      1.00    166529    155144  11.55100   9.85540  11.55094   9.85486  11.55157
   9.85449   9.85440      1.00    166630    154315  11.55200   9.85440  11.55210   9.85394  11.55263
   9.85363   9.85370      1.00    166549    153226  11.55300   9.85370  11.55292   9.85317  11.55353
   9.85277   9.85270      1.00    166009    151032  11.55400   9.85270  11.55408   9.85222  11.55463
   9.85190   9.85190      1.00    165745    148759  11.55500   9.85190  11.55501   9.85142  11.55557
   9.85104   9.85110      1.00    166296    146243  11.55600   9.85110  11.55593   9.85056  11.55657
   9.85018   9.85010      1.00    167181    142160  11.55700   9.85010  11.55710   9.84961  11.55766
   9.84932   9.84930      1.00    167689    136778  11.55800   9.84930  11.55803   9.84881  11.55860
   9.84846   9.84850      1.00    167744    128846  11.55900   9.84850  11.55895   9.84794  11.55960
   9.84760   9.84750      1.00    167773    119630  11.56000   9.84750  11.56012   9.84703  11.56067
   9.84674   9.84670      1.00    167883    113039  11.56100   9.84670  11.56105   9.84625  11.56157
   9.84588   9.84590      1.00    167923    108548  11.56200   9.84590  11.56198   9.84542  11.56254
   9.84502   9.84500      1.00    167994    106869  11.56300   9.84500  11.56302   9.84453  11.56357
   9.84416   9.84410      1.00    168068    107643  11.56400   9.84410  11.56407   9.84367  11.56457
   9.84330   9.84330      1.00    168145    109890  11.56500   9.84330  11.56500   9.84286  11.56551
   9.84244   9.84250      1.00    168199    113145  11.56600   9.84250  11.56593   9.84200  11.56651
   9.84158   9.84150      1.00    168264    116676  11.56700   9.84150  11.56710   9.84106  11.56761
   9.84072   9.84070      1.00    168208    118984  11.56800   9.84070  11.56803   9.84028  11.56852
   9.83986   9.83990      1.00    168097    120798  11.56900   9.83990  11.56896   9.83942  11.56952
   9.83900   9.83900      1.00    168091    122100  11.57000   9.83900  11.57001   9.83850  11.57059
   9.83815   9.83810      1.00    168056    122735  11.57100   9.83810  11.57105   9.83764  11.57159
   9.83729   9.83730      1.00    167952    122835  11.57200   9.83730  11.57199   9.83681  11.57256
   9.83643   9.83640      1.00    168018    122766  11.57300   9.83640  11.57303   9.83592  11.57360
   9.83557   9.83560      1.00    168011    122442  11.57400   9.83560  11.57397   9.83508  11.57457
   9.83471   9.83470      1.00    168000    122069  11.57500   9.83470  11.57501   9.83419  11.57560
   9.83385   9.83380      1.00    168055    121982  11.57600   9.83380  11.57606   9.83333  11.57661
