# XafsM2 MCA Data
# 13/02/28 14:16:57
# MCALength MCA Ch. RealTime LiveTime ROIs ROIe
# 2048 7 300.007 253.038 776 840
0	0
1	4
2	1
3	1
4	5
5	3
6	1
7	2
8	3
9	4
10	1
11	6
12	3
13	3
14	3
15	7
16	6
17	6
18	5
19	6
20	5
21	10
22	11
23	9
24	3
25	10
26	9
27	8
28	9
29	6
30	11
31	11
32	11
33	12
34	10
35	8
36	7
37	16
38	14
39	11
40	15
41	17
42	16
43	17
44	24
45	25
46	12
47	14
48	22
49	21
50	22
51	20
52	20
53	22
54	23
55	29
56	21
57	29
58	23
59	20
60	19
61	27
62	28
63	26
64	27
65	28
66	20
67	29
68	20
69	24
70	19
71	17
72	28
73	22
74	23
75	26
76	30
77	34
78	32
79	29
80	38
81	41
82	37
83	40
84	36
85	42
86	32
87	34
88	24
89	43
90	51
91	56
92	56
93	53
94	43
95	68
96	79
97	73
98	83
99	99
100	87
101	85
102	80
103	87
104	85
105	101
106	100
107	110
108	106
109	97
110	101
111	124
112	114
113	128
114	97
115	113
116	109
117	104
118	122
119	96
120	105
121	112
122	113
123	129
124	112
125	106
126	114
127	106
128	116
129	132
130	120
131	124
132	124
133	105
134	119
135	121
136	138
137	137
138	120
139	149
140	131
141	110
142	131
143	115
144	131
145	118
146	113
147	117
148	127
149	124
150	106
151	135
152	133
153	118
154	95
155	111
156	108
157	102
158	104
159	114
160	117
161	121
162	112
163	104
164	92
165	98
166	114
167	87
168	89
169	98
170	99
171	95
172	95
173	100
174	96
175	84
176	63
177	76
178	86
179	85
180	69
181	72
182	77
183	73
184	75
185	75
186	85
187	74
188	64
189	74
190	76
191	88
192	82
193	92
194	74
195	80
196	81
197	89
198	108
199	86
200	102
201	94
202	81
203	81
204	104
205	91
206	81
207	85
208	74
209	81
210	92
211	85
212	104
213	94
214	108
215	112
216	107
217	114
218	97
219	117
220	116
221	103
222	119
223	98
224	114
225	109
226	88
227	86
228	122
229	112
230	118
231	106
232	128
233	121
234	128
235	126
236	128
237	119
238	116
239	159
240	129
241	125
242	129
243	122
244	126
245	139
246	136
247	129
248	134
249	164
250	168
251	151
252	141
253	153
254	149
255	164
256	146
257	155
258	154
259	164
260	133
261	135
262	175
263	193
264	164
265	205
266	180
267	166
268	200
269	192
270	192
271	208
272	182
273	223
274	233
275	255
276	230
277	228
278	227
279	283
280	294
281	260
282	293
283	327
284	316
285	300
286	328
287	317
288	371
289	363
290	392
291	372
292	377
293	394
294	406
295	435
296	436
297	396
298	472
299	413
300	465
301	482
302	460
303	518
304	498
305	497
306	484
307	519
308	523
309	533
310	490
311	493
312	513
313	529
314	524
315	496
316	513
317	490
318	527
319	505
320	501
321	467
322	514
323	482
324	532
325	498
326	539
327	431
328	486
329	525
330	440
331	442
332	511
333	473
334	453
335	453
336	437
337	422
338	436
339	426
340	458
341	469
342	479
343	410
344	450
345	481
346	434
347	459
348	434
349	418
350	418
351	453
352	447
353	492
354	456
355	435
356	439
357	435
358	442
359	459
360	433
361	448
362	449
363	510
364	449
365	423
366	438
367	489
368	462
369	444
370	436
371	440
372	454
373	439
374	437
375	444
376	443
377	444
378	453
379	399
380	436
381	428
382	437
383	417
384	425
385	424
386	432
387	433
388	444
389	443
390	397
391	458
392	419
393	408
394	394
395	398
396	417
397	414
398	442
399	402
400	397
401	372
402	402
403	402
404	420
405	380
406	395
407	399
408	409
409	378
410	348
411	350
412	390
413	385
414	354
415	377
416	365
417	362
418	370
419	366
420	375
421	336
422	385
423	388
424	351
425	349
426	366
427	379
428	362
429	351
430	391
431	352
432	384
433	361
434	355
435	367
436	392
437	359
438	404
439	367
440	356
441	353
442	326
443	336
444	364
445	359
446	326
447	371
448	365
449	343
450	346
451	345
452	398
453	384
454	342
455	343
456	364
457	375
458	357
459	352
460	342
461	366
462	386
463	381
464	376
465	342
466	374
467	332
468	388
469	394
470	363
471	346
472	364
473	381
474	394
475	371
476	356
477	362
478	386
479	340
480	385
481	364
482	370
483	364
484	396
485	385
486	353
487	391
488	389
489	405
490	392
491	375
492	374
493	366
494	388
495	422
496	339
497	388
498	394
499	372
500	381
501	390
502	371
503	438
504	377
505	377
506	437
507	377
508	368
509	393
510	411
511	430
512	409
513	378
514	442
515	397
516	440
517	419
518	365
519	394
520	435
521	412
522	446
523	434
524	490
525	469
526	428
527	477
528	439
529	476
530	468
531	440
532	477
533	500
534	484
535	506
536	531
537	509
538	548
539	490
540	512
541	486
542	456
543	475
544	524
545	543
546	494
547	473
548	543
549	526
550	495
551	506
552	501
553	483
554	544
555	510
556	488
557	488
558	503
559	507
560	508
561	502
562	507
563	457
564	525
565	505
566	501
567	517
568	417
569	466
570	490
571	515
572	503
573	494
574	479
575	495
576	501
577	488
578	484
579	527
580	499
581	486
582	529
583	567
584	521
585	532
586	533
587	489
588	571
