# XafsM2 MCA Data
# 13/02/28 14:25:46
# MCALength MCA Ch. RealTime LiveTime ROIs ROIe
# 2048 7 300.005 267.225 776 840
0	0
1	3
2	0
3	0
4	1
5	1
6	2
7	2
8	2
9	2
10	2
11	2
12	1
13	3
14	1
15	2
16	0
17	2
18	2
19	3
20	4
21	5
22	3
23	2
24	6
25	7
26	4
27	5
28	6
29	8
30	6
31	0
32	5
33	10
34	4
35	4
36	9
37	9
38	6
39	8
40	9
41	6
42	6
43	9
44	6
45	7
46	6
47	7
48	5
49	8
50	11
51	12
52	7
53	7
54	12
55	7
56	10
57	6
58	3
59	10
60	7
61	8
62	6
63	11
64	5
65	3
66	9
67	13
68	6
69	7
70	12
71	9
72	6
73	12
74	9
75	4
76	6
77	4
78	7
79	12
80	12
81	16
82	18
83	14
84	11
85	19
86	12
87	21
88	22
89	24
90	21
91	27
92	32
93	28
94	31
95	23
96	30
97	30
98	33
99	37
100	36
101	35
102	47
103	43
104	47
105	43
106	44
107	58
108	50
109	44
110	37
111	49
112	55
113	45
114	48
115	51
116	57
117	59
118	57
119	49
120	40
121	50
122	56
123	41
124	46
125	63
126	41
127	50
128	52
129	43
130	55
131	40
132	62
133	55
134	44
135	55
136	54
137	49
138	54
139	60
140	50
141	46
142	54
143	64
144	49
145	46
146	51
147	47
148	53
149	51
150	50
151	43
152	52
153	38
154	58
155	53
156	53
157	38
158	47
159	32
160	46
161	52
162	42
163	38
164	41
165	43
166	43
167	47
168	45
169	49
170	36
171	29
172	30
173	45
174	31
175	41
176	31
177	30
178	38
179	26
180	27
181	34
182	31
183	30
184	34
185	46
186	49
187	44
188	28
189	32
190	23
191	27
192	24
193	44
194	29
195	33
196	41
197	39
198	39
199	36
200	47
201	30
202	43
203	30
204	41
205	48
206	40
207	50
208	46
209	48
210	45
211	46
212	49
213	44
214	45
215	60
216	45
217	36
218	44
219	42
220	38
221	55
222	57
223	54
224	41
225	54
226	52
227	51
228	50
229	45
230	59
231	50
232	46
233	56
234	47
235	51
236	56
237	55
238	63
239	66
240	67
241	56
242	61
243	59
244	66
245	69
246	62
247	51
248	65
249	59
250	86
251	61
252	81
253	70
254	62
255	70
256	78
257	68
258	93
259	89
260	98
261	96
262	78
263	84
264	81
265	96
266	86
267	106
268	113
269	101
270	100
271	110
272	109
273	113
274	131
275	123
276	111
277	138
278	163
279	168
280	170
281	176
282	168
283	203
284	148
285	195
286	200
287	206
288	214
289	225
290	245
291	258
292	244
293	249
294	279
295	268
296	283
297	305
298	298
299	314
300	296
301	315
302	315
303	291
304	343
305	331
306	320
307	327
308	342
309	344
310	331
